id,timestamp,close_timestamp,symbol,provider,open,high,low,close
Bitget_DOGEUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,DOGEUSDT,Bitget,0.08872,0.08897,0.08858,0.08868
Bitget_EIGENUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,EIGENUSDT,Bitget,0.239,0.239,0.2367,0.2367
Bitget_ORDIUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ORDIUSDT,Bitget,4.625,4.641,4.607,4.619
Bitget_EGLDUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,EGLDUSDT,Bitget,3.823,3.823,3.802,3.816
Bitget_BOMEUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,BOMEUSDT,Bitget,0.0009784,0.000981,0.0009741,0.00098
Bitget_SHIBUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,SHIBUSDT,Bitget,0.000005554,0.000005563,0.000005542,0.000005547
Bitget_CLANKERUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,CLANKERUSDT,Bitget,13.71,13.77,13.64,13.73
Bitget_XAUTUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,XAUTUSDT,Bitget,4363.95,4366.2,4361.42,4364.58
Bitget_XLMUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,XLMUSDT,Bitget,0.20024,0.20092,0.19999,0.2002
Bitget_GRAMUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,GRAMUSDT,Bitget,1.3867,1.3867,1.3834,1.3858
Bitget_DEEPUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,DEEPUSDT,Bitget,0.01835,0.01835,0.01822,0.01829
Bitget_MSTUUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,MSTUUSDT,Bitget,42.609,42.609,42.2592,42.3556
Bitget_ETHFIUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ETHFIUSDT,Bitget,0.7388,0.7398,0.7371,0.739
Bitget_ETCUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ETCUSDT,Bitget,8.603,8.603,8.563,8.573
Bitget_ARMUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ARMUSDT,Bitget,285.5,286.05,285.05,285.05
Bitget_PEPEUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,PEPEUSDT,Bitget,0.0000040612,0.0000040734,0.0000040528,0.0000040654
Bitget_RENDERUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,RENDERUSDT,Bitget,1.7417,1.7417,1.731,1.7315
Bitget_MSTRUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,MSTRUSDT,Bitget,157.47,157.64,156.99,157.15
Bitget_DELLUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,DELLUSDT,Bitget,578.71,579.24,578.46,578.74
Bitget_BNCUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,BNCUSDT,Bitget,6.8395,6.86,6.7803,6.7984
Bitget_UBUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,UBUSDT,Bitget,0.12372,0.12411,0.12337,0.12411
Bitget_MONUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,MONUSDT,Bitget,0.02526,0.02526,0.02522,0.02522
Bitget_ICPUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ICPUSDT,Bitget,2.906,2.912,2.902,2.902
Bitget_CSOPSK2LHKDUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,CSOPSK2LHKDUSDT,Bitget,43.866,44.06,43.866,44.007
Bitget_GUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,GUSDT,Bitget,0.0061,0.006315,0.006073,0.006195
Bitget_LSKUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,LSKUSDT,Bitget,0.3687,0.3715,0.3682,0.3692
Bitget_USELESSUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,USELESSUSDT,Bitget,0.24277,0.24386,0.2416,0.24254
Bitget_STXUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,STXUSDT,Bitget,0.3276,0.3276,0.3267,0.3268
Bitget_SKHYUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,SKHYUSDT,Bitget,188.37,188.73,188.36,188.42
Bitget_CELRUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,CELRUSDT,Bitget,0.003141,0.003188,0.003136,0.003179
Bitget_BSBUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,BSBUSDT,Bitget,0.10208,0.10237,0.10208,0.1022
Bitget_ZECUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ZECUSDT,Bitget,1538.47,1544.8,1535.21,1544.41
Bitget_ENAUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ENAUSDT,Bitget,0.22208,0.22379,0.22083,0.22216
Bitget_XAGUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,XAGUSDT,Bitget,66.4,66.52,66.36,66.48
Bitget_SKHYNIXUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,SKHYNIXUSDT,Bitget,1348.42,1353.06,1348.07,1348.07
Bitget_KMNOUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,KMNOUSDT,Bitget,0.03287,0.0329,0.03266,0.03266
Bitget_PUMPUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,PUMPUSDT,Bitget,0.004416,0.004419,0.004377,0.004418
Bitget_DOTUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,DOTUSDT,Bitget,1.141,1.142,1.139,1.14
Bitget_PHAUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,PHAUSDT,Bitget,0.0378,0.03791,0.03767,0.03791
Bitget_TRUMPUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,TRUMPUSDT,Bitget,2.098,2.103,2.092,2.095
Bitget_ZROUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ZROUSDT,Bitget,1.1834,1.1882,1.1815,1.1831
Bitget_RIVERUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,RIVERUSDT,Bitget,1.25,1.25,1.246,1.249
Bitget_BERAUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,BERAUSDT,Bitget,0.2167,0.2167,0.2167,0.2167
Bitget_AKEUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,AKEUSDT,Bitget,0.0528487,0.0535191,0.052598,0.0530393
Bitget_PONSUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,PONSUSDT,Bitget,0.60682,0.60682,0.60213,0.60213
Bitget_RAYUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,RAYUSDT,Bitget,1.7296,1.7296,1.7171,1.7171
Bitget_ARBUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ARBUSDT,Bitget,0.2205,0.2213,0.2194,0.2205
Bitget_KASUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,KASUSDT,Bitget,0.04009,0.04017,0.03998,0.03998
Bitget_UNITASUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,UNITASUSDT,Bitget,0.3233,0.3233,0.32,0.3206
Bitget_TIAUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,TIAUSDT,Bitget,0.4247,0.4252,0.4236,0.4236
Bitget_CRVUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,CRVUSDT,Bitget,0.3603,0.3606,0.3591,0.3591
Bitget_MINIMAXUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,MINIMAXUSDT,Bitget,39.377,39.39,39.298,39.298
Bitget_AEROUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,AEROUSDT,Bitget,0.6898,0.6918,0.6861,0.6876
Bitget_IOTXUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,IOTXUSDT,Bitget,0.003393,0.003403,0.003393,0.003396
Bitget_LITUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,LITUSDT,Bitget,4.865,4.88,4.854,4.854
Bitget_0GUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,0GUSDT,Bitget,0.2272,0.2272,0.2256,0.2256
Bitget_SUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,SUSDT,Bitget,0.03974,0.04017,0.03967,0.0401
Bitget_HUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,HUSDT,Bitget,0.07252,0.07281,0.07236,0.07241
Bitget_WLFIUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,WLFIUSDT,Bitget,0.05828,0.05831,0.05824,0.05831
Bitget_JTOUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,JTOUSDT,Bitget,0.4966,0.4986,0.495,0.4959
Bitget_XAUUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,XAUUSDT,Bitget,4370.08,4372.59,4367.78,4370.53
Bitget_STGUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,STGUSDT,Bitget,0.1234,0.1243,0.1234,0.124
Bitget_DASHUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,DASHUSDT,Bitget,58.16,58.18,57.63,57.93
Bitget_牛来USDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,牛来USDT,Bitget,0.10536,0.10575,0.10432,0.10469
Bitget_NILUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,NILUSDT,Bitget,0.06294,0.06357,0.06285,0.06357
Bitget_AAVEUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,AAVEUSDT,Bitget,139.15,139.45,138.75,139.16
Bitget_FILUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,FILUSDT,Bitget,0.9573,0.961,0.9538,0.9551
Bitget_WIFUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,WIFUSDT,Bitget,0.2059,0.2059,0.2051,0.2053
Bitget_MASKUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,MASKUSDT,Bitget,0.4925,0.4932,0.4871,0.4896
Bitget_ARUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ARUSDT,Bitget,4.748,4.781,4.717,4.73
Bitget_VETUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,VETUSDT,Bitget,0.008519,0.008519,0.008467,0.008467
Bitget_GENIUSUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,GENIUSUSDT,Bitget,0.37892,0.38059,0.37877,0.38059
Bitget_SAMSUNGEMUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,SAMSUNGEMUSDT,Bitget,1018.3,1018.3,1018.3,1018.3
Bitget_CHIPUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,CHIPUSDT,Bitget,0.04331,0.04331,0.04311,0.0432
Bitget_VTHOUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,VTHOUSDT,Bitget,0.000654,0.0006557,0.0006533,0.000654
Bitget_METISUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,METISUSDT,Bitget,3.378,3.386,3.369,3.369
Bitget_LUNAUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,LUNAUSDT,Bitget,0.05529,0.05536,0.05459,0.05459
Bitget_BANKUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,BANKUSDT,Bitget,0.03311,0.03323,0.03302,0.03302
Bitget_MMTUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,MMTUSDT,Bitget,0.1658,0.1663,0.1658,0.166
Bitget_TUTUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,TUTUSDT,Bitget,0.02189,0.02189,0.02179,0.0218
Bitget_ZAMAUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ZAMAUSDT,Bitget,0.08662,0.08755,0.08635,0.08663
Bitget_AGLDUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,AGLDUSDT,Bitget,0.199,0.199,0.199,0.199
Bitget_ASTERUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ASTERUSDT,Bitget,0.7465,0.7478,0.7452,0.7478
Bitget_B2USDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,B2USDT,Bitget,0.5199,0.5253,0.5188,0.5221
Bitget_FUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,FUSDT,Bitget,0.003701,0.003702,0.003691,0.003698
Bitget_SPKUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,SPKUSDT,Bitget,0.02106,0.02106,0.02101,0.02103
Bitget_XTZUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,XTZUSDT,Bitget,0.3469,0.3484,0.3462,0.3468
Bitget_ZHIPUUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ZHIPUUSDT,Bitget,94.5,94.7,94.36,94.7
Bitget_ZHIPUHKDUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ZHIPUHKDUSDT,Bitget,739.06,740.23,739.06,740.23
Bitget_TUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,TUSDT,Bitget,0.005088,0.005096,0.005081,0.005087
Bitget_WLDUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,WLDUSDT,Bitget,0.4429,0.4437,0.4406,0.4417
Bitget_CPUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,CPUSDT,Bitget,0.013333,0.013333,0.01329,0.013307
Bitget_ALGOUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ALGOUSDT,Bitget,0.109,0.1092,0.109,0.1092
Bitget_ZILUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ZILUSDT,Bitget,0.00354,0.003541,0.003529,0.003541
Bitget_USTCUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,USTCUSDT,Bitget,0.005965,0.005965,0.005952,0.005952
Bitget_SYNUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,SYNUSDT,Bitget,0.22245,0.22344,0.22153,0.22318
Bitget_FFUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,FFUSDT,Bitget,0.13659,0.13711,0.1362,0.13685
Bitget_ARXUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ARXUSDT,Bitget,0.19841,0.19841,0.19538,0.19597
Bitget_ACEUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ACEUSDT,Bitget,0.1597,0.1599,0.1597,0.1599
Bitget_VELVETUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,VELVETUSDT,Bitget,0.05938,0.0595,0.05932,0.0595
Bitget_BLESSUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,BLESSUSDT,Bitget,0.009106,0.009106,0.009082,0.009082
Bitget_ZENUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ZENUSDT,Bitget,8.009,8.028,7.981,7.983
Bitget_BRUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,BRUSDT,Bitget,1.19636,1.20567,1.18412,1.18412
Bitget_ZKUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ZKUSDT,Bitget,0.01178,0.01178,0.01172,0.01172
Bitget_EVAAUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,EVAAUSDT,Bitget,0.6547,0.6547,0.6519,0.652
Bitget_KAITOUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,KAITOUSDT,Bitget,0.3333,0.3333,0.3322,0.3325
Bitget_CAPUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,CAPUSDT,Bitget,0.04436,0.04437,0.04426,0.04437
Bitget_HBARUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,HBARUSDT,Bitget,0.08659,0.08659,0.08611,0.08627
Bitget_GUNUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,GUNUSDT,Bitget,0.002987,0.002987,0.002966,0.002966
Bitget_METAUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,METAUSDT,Bitget,672.92,673.56,672.79,673.47
Bitget_GOOGLUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,GOOGLUSDT,Bitget,351.2,351.3,351.2,351.3
Bitget_MYXUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,MYXUSDT,Bitget,0.08181,0.08222,0.08118,0.08118
Bitget_JOEUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,JOEUSDT,Bitget,0.03526,0.0353,0.03526,0.0353
Bitget_BEATUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,BEATUSDT,Bitget,0.0871,0.0871,0.0867,0.0868
Bitget_PROMUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,PROMUSDT,Bitget,4.9533,4.9533,4.9303,4.9303
Bitget_NAVERUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,NAVERUSDT,Bitget,142.78,142.78,142.78,142.78
Bitget_APTUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,APTUSDT,Bitget,0.7471,0.749,0.7437,0.7447
Bitget_APRUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,APRUSDT,Bitget,0.15467,0.15529,0.15467,0.15517
Bitget_AVAUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,AVAUSDT,Bitget,0.2354,0.2357,0.2351,0.2351
Bitget_MRNAUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,MRNAUSDT,Bitget,154.8,154.8,154.64,154.64
Bitget_AIOUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,AIOUSDT,Bitget,0.03931,0.0394,0.03931,0.03933
Bitget_JCTUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,JCTUSDT,Bitget,0.001574,0.001574,0.001563,0.001566
Bitget_UNIUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,UNIUSDT,Bitget,8.886,8.888,8.814,8.866
Bitget_BTWUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,BTWUSDT,Bitget,0.741813,0.74461,0.7385,0.739258
Bitget_TEAMUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,TEAMUSDT,Bitget,192.11,192.84,192.11,192.38
Bitget_CTSIUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,CTSIUSDT,Bitget,0.0293,0.0293,0.02901,0.02902
Bitget_HANMIUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,HANMIUSDT,Bitget,169.49,169.77,169.32,169.77
Bitget_ENSOUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ENSOUSDT,Bitget,1.0568,1.0807,1.0535,1.0624
Bitget_FLOCKUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,FLOCKUSDT,Bitget,0.06512,0.06535,0.06512,0.06535
Bitget_ALLOUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ALLOUSDT,Bitget,0.26083,0.26154,0.26083,0.26102
Bitget_SHELLUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,SHELLUSDT,Bitget,0.02435,0.02435,0.02435,0.02435
Bitget_ZSUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ZSUSDT,Bitget,198.3,198.3,198.3,198.3
Bitget_BILLUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,BILLUSDT,Bitget,0.01394,0.01395,0.01393,0.01395
Bitget_LABUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,LABUSDT,Bitget,0.0534,0.0535,0.0532,0.0532
Bitget_CYSUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,CYSUSDT,Bitget,0.15546,0.15569,0.15491,0.15491
Bitget_MARSCOINUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,MARSCOINUSDT,Bitget,0.095,0.09532,0.09488,0.0953
Bitget_MUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,MUSDT,Bitget,1.613,1.6188,1.5362,1.5409
Bitget_OPENAIUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,OPENAIUSDT,Bitget,1539.17,1539.17,1536.3,1537.37
Bitget_ONEUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,ONEUSDT,Bitget,0.0041049,0.004119,0.003926,0.0039466
Bitget_PAXGUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,PAXGUSDT,Bitget,4356.88,4357.45,4354.03,4357.25
Bitget_PIEVERSEUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,PIEVERSEUSDT,Bitget,1.69505,1.70545,1.68461,1.69427
Bitget_CROSSUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,CROSSUSDT,Bitget,0.14425,0.14425,0.14375,0.14375
Bitget_COTIUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,COTIUSDT,Bitget,0.01822,0.01822,0.01813,0.01816
Bitget_SHEINHKDUSDT_2026-09-21T00:50:00+00:00,2026-09-21T00:50:00+00:00,2026-09-21T00:55:00+00:00,SHEINHKDUSDT,Bitget,38.11,38.11,38.11,38.11
