id,timestamp,symbol,provider,direction,score,v2_score,confidence,strategy_version,location_15m,reversal_5m,exhaustion_15m,base_15m,structure_shift_5m,reversal_trigger_5m,early_reversal_score,entry,stop,target,risk_pct,reward_r
Bitget_2026-09-21T12:07:47.953218+00:00_EDGEUSDT_SHORT_0.604,2026-09-21T12:07:47.953218+00:00,EDGEUSDT,Bitget,SHORT,0.0,0.0,100.0,scalp-structure-v1,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.604,0.61488,0.5449,1.9305,5.0
Bitget_2026-09-21T12:08:09.618709+00:00_VELVETUSDT_SHORT_0.06185,2026-09-21T12:08:09.618709+00:00,VELVETUSDT,Bitget,SHORT,0.0,0.0,100.0,scalp-structure-v1,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.06185,0.062700714286,0.05821,1.4736,3.93
Bitget_2026-09-21T13:31:45.487299+00:00_EIGENUSDT_SHORT_0.2488,2026-09-21T13:31:45.487299+00:00,EIGENUSDT,Bitget,SHORT,0.0,0.0,100.0,scalp-structure-v1,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.2488,0.25192,0.2333,1.3424,4.57
Bitget_2026-09-21T13:31:52.042107+00:00_KAITOUSDT_SHORT_0.349,2026-09-21T13:31:52.042107+00:00,KAITOUSDT,Bitget,SHORT,0.0,0.0,100.0,scalp-structure-v1,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.349,0.352918571429,0.3293,1.2427,4.45
Bitget_2026-09-21T13:50:29.856612+00:00_PUMPUSDT_LONG_0.004382,2026-09-21T13:50:29.856612+00:00,PUMPUSDT,Bitget,LONG,0.0,0.0,81.2,scalp-structure-v1,1.0,0.5,1.0,1.0,0.0,0.75,0.8125,0.004382,0.004355542857,0.004475,0.7055,2.86
Bitget_2026-09-21T14:58:23.969297+00:00_GPSUSDT_LONG_0.010993,2026-09-21T14:58:23.969297+00:00,GPSUSDT,Bitget,LONG,0.0,0.0,80.0,scalp-structure-v1,1.0,0.5,1.0,0.0,1.0,1.0,0.8,0.010993,0.010920871429,0.011162,0.7028,2.12
Bitget_2026-09-21T14:58:27.643093+00:00_KERNELUSDT_LONG_0.04755,2026-09-21T14:58:27.643093+00:00,KERNELUSDT,Bitget,LONG,0.0,0.0,100.0,scalp-structure-v1,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.04755,0.046907142857,0.05019,1.4211,3.86
Bitget_2026-09-21T14:58:29.717343+00:00_METISUSDT_LONG_3.575,2026-09-21T14:58:29.717343+00:00,METISUSDT,Bitget,LONG,0.0,0.0,80.0,scalp-structure-v1,1.0,0.5,1.0,0.0,1.0,1.0,0.8,3.575,3.525271428571,3.728,1.4953,2.79
Bitget_2026-09-21T15:32:33.923008+00:00_DGAIUSDT_LONG_1.0214,2026-09-21T15:32:33.923008+00:00,DGAIUSDT,Bitget,LONG,0.0,0.0,87.5,scalp-structure-v1,1.0,0.5,0.5,1.0,1.0,1.0,0.875,1.0214,1.00287,1.0845,1.9836,3.03
Bitget_2026-09-21T17:22:03.542876+00:00_AKTUSDT_LONG_0.6321,2026-09-21T17:22:03.542876+00:00,AKTUSDT,Bitget,LONG,0.0,0.0,81.2,scalp-structure-v1,1.0,0.5,1.0,1.0,0.0,0.75,0.8125,0.6321,0.630031428571,0.6442,0.433,4.18
Bitget_2026-09-21T17:46:36.891485+00:00_BBUSDT_LONG_0.0089,2026-09-21T17:46:36.891485+00:00,BBUSDT,Bitget,LONG,0.0,0.0,80.0,scalp-structure-v1,1.0,0.5,1.0,0.0,1.0,1.0,0.8,0.0089,0.008771714286,0.00933,1.5345,3.09
Bitget_2026-09-21T18:49:40.331193+00:00_BEATUSDT_LONG_0.0875,2026-09-21T18:49:40.331193+00:00,BEATUSDT,Bitget,LONG,0.0,0.0,87.5,scalp-structure-v1,1.0,0.5,0.5,1.0,1.0,1.0,0.875,0.0875,0.086941428571,0.089,0.7053,2.34
Bitget_2026-09-21T18:49:40.948064+00:00_BLESSUSDT_LONG_0.00938,2026-09-21T18:49:40.948064+00:00,BLESSUSDT,Bitget,LONG,0.0,0.0,100.0,scalp-structure-v1,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.00938,0.009314028571,0.009634,0.767,3.45
Bitget_2026-09-21T18:50:03.248463+00:00_SUIUSDT_LONG_1.0092,2026-09-21T18:50:03.248463+00:00,SUIUSDT,Bitget,LONG,0.0,0.0,87.5,scalp-structure-v1,1.0,0.5,0.5,1.0,1.0,1.0,0.875,1.0092,0.998644285714,1.0507,1.1605,3.44
Bitget_2026-09-21T18:50:03.598762+00:00_SUSHIUSDT_LONG_0.2553,2026-09-21T18:50:03.598762+00:00,SUSHIUSDT,Bitget,LONG,0.0,0.0,87.5,scalp-structure-v1,1.0,0.5,0.5,1.0,1.0,1.0,0.875,0.2553,0.25343,0.2624,0.7991,3.4
Bitget_2026-09-21T18:50:08.987487+00:00_牛来USDT_LONG_0.10509,2026-09-21T18:50:08.987487+00:00,牛来USDT,Bitget,LONG,0.0,0.0,100.0,scalp-structure-v1,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.10509,0.103581,0.11414,1.5491,5.49
Bitget_2026-09-21T22:21:51.826440+00:00_1000000MOGUSDT_LONG_0.1194,2026-09-21T22:21:51.826440+00:00,1000000MOGUSDT,Bitget,LONG,0.0,0.0,80.0,scalp-structure-v1,1.0,0.5,1.0,0.0,1.0,1.0,0.8,0.1194,0.118241428571,0.1241,1.0194,3.81
Bitget_2026-09-22T00:43:52.081715+00:00_FLOCKUSDT_LONG_0.07373,2026-09-22T00:43:52.081715+00:00,FLOCKUSDT,Bitget,LONG,0.0,0.0,100.0,scalp-structure-v1,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.07373,0.073098714286,0.07642,0.9122,3.94
