timestamp,rank,symbol,score,long_score,short_score,score_gap_to_70,bias,diagnostic_status,blocker,long_blocker,short_blocker,early_status,early_direction,early_score,early_blocker,early_location,early_exhaustion,early_flow,early_structure,direction,signal,location,exhaustion,flow,reclaim,expansion,long_location,long_exhaustion,long_flow,long_reclaim,long_expansion,short_location,short_exhaustion,short_flow,short_reject,short_expansion,price,range_pos,atr_pct,volume_ratio,taker_ratio,taker_stability,taker_fills,book_ratio,funding,24h_change,selection
2026-09-16T05:58:53.230499+00:00,31,CLUSDT,52.8,52.8,5.4,17.2,LONG,MONITOR LONG,exhaustion 0.20<0.50; expansion 0.06<0.40,exhaustion 0.20<0.50; expansion 0.06<0.40,location 0.00<0.60; flow 0.23<0.55; rejection 0.00<0.25,MONITOR LONG,LONG,58.9,exhaustion 0.20<0.50,0.8689972222559118,0.1977272727272724,0.7745449553136173,0.42451042324701715,NONE,NO SETUP,0.0,0.0,0.225,0.0,0.058,0.869,0.198,0.775,0.425,0.058,0.0,0.0,0.225,0.0,0.058,99.954,0.04978105554275353,0.353193692045443,0.23864158264059038,2.1408442206044036,0.8571006170564648,500,1.0836678380979217,-0.000216,1.5630000000000002,MONITOR
2026-09-16T05:58:53.230499+00:00,32,NBISUSDT,52.8,18.1,52.8,17.2,SHORT,MONITOR SHORT,rejection 0.13<0.25; exhaustion 0.35<0.50; expansion 0.26<0.40,location 0.00<0.60; flow 0.42<0.55; exhaustion 0.00<0.50,rejection 0.13<0.25; exhaustion 0.35<0.50; expansion 0.26<0.40,MONITOR SHORT,SHORT,54.1,exhaustion 0.35<0.50; structure 0.13<0.15,0.9449584957305638,0.3485273563358236,0.5769115780764882,0.13317907186013758,NONE,NO SETUP,0.945,0.349,0.577,0.133,0.261,0.0,0.0,0.423,0.378,0.261,0.945,0.349,0.577,0.133,0.261,210.0,0.9790842283776142,0.8306690842458007,0.19115740927733982,0.8079588306018889,0.7836200894974095,500,0.7124362947318555,6.3e-05,-1.242,MONITOR
2026-09-16T05:58:53.230499+00:00,33,SKHYUSDT,52.8,12.4,52.8,17.2,SHORT,MONITOR SHORT,flow 0.54<0.55; exhaustion 0.41<0.50; expansion 0.17<0.40,location 0.00<0.60; flow 0.46<0.55; reclaim 0.04<0.25,flow 0.54<0.55; exhaustion 0.41<0.50; expansion 0.17<0.40,MONITOR SHORT,SHORT,56.8,exhaustion 0.41<0.50; flow 0.54<0.55,0.8700191774983993,0.4084691928440942,0.5372117528321451,0.35384296664595893,NONE,NO SETUP,0.87,0.408,0.537,0.354,0.168,0.0,0.0,0.463,0.041,0.168,0.87,0.408,0.537,0.354,0.168,179.51,0.9506072874493917,0.6138690921299597,0.5631302293677256,0.9019710216249663,0.804888245332443,500,1.0615374965907005,0.000705,2.1340000000000003,MONITOR
2026-09-16T05:58:53.230499+00:00,34,CSOPSK2LHKDUSDT,52.7,13.7,52.7,17.3,SHORT,MONITOR SHORT,flow 0.53<0.55; exhaustion 0.39<0.50; expansion 0.21<0.40,location 0.00<0.60; flow 0.47<0.55; reclaim 0.08<0.25,flow 0.53<0.55; exhaustion 0.39<0.50; expansion 0.21<0.40,MONITOR SHORT,SHORT,55.5,exhaustion 0.39<0.50; flow 0.53<0.55,0.9085979998047742,0.3936699372111444,0.5318450980211525,0.2565265732710647,NONE,NO SETUP,0.909,0.394,0.532,0.257,0.207,0.0,0.0,0.468,0.08,0.207,0.909,0.394,0.532,0.257,0.207,38.85,0.9652672399258142,1.2900482972050955,0.4693577270654178,0.9154922688507476,0.897806513000446,500,0.7584847811067464,0.0,6.537999999999999,MONITOR
2026-09-16T05:58:53.230499+00:00,35,SNDKUSDT,52.6,11.5,52.6,17.4,SHORT,MONITOR SHORT,exhaustion 0.31<0.50; expansion 0.27<0.40,location 0.00<0.60; flow 0.37<0.55; reclaim 0.01<0.25,exhaustion 0.31<0.50; expansion 0.27<0.40,MONITOR SHORT,SHORT,54.6,exhaustion 0.31<0.50,0.8666821238117338,0.30610882357691327,0.6328220574665244,0.2538574163757139,NONE,NO SETUP,0.867,0.306,0.633,0.254,0.268,0.0,0.0,0.367,0.01,0.268,0.867,0.306,0.633,0.254,0.268,1540.47,0.9493392070484589,0.7806098585952369,0.25925767710461683,0.6919366051635344,0.8903615285678601,500,1.1307365349235552,0.0,-1.347,MONITOR
2026-09-16T05:58:53.230499+00:00,36,ARUSDT,52.5,52.5,13.0,17.5,LONG,MONITOR LONG,location 0.48<0.60; exhaustion 0.30<0.50; expansion 0.25<0.40,location 0.48<0.60; exhaustion 0.30<0.50; expansion 0.25<0.40,location 0.00<0.60; flow 0.33<0.55; rejection 0.00<0.25,MONITOR LONG,LONG,58.5,location 0.48<0.65; exhaustion 0.30<0.50,0.48142414860680965,0.2967866317976191,0.6663998262823336,1.0,NONE,NO SETUP,0.0,0.131,0.334,0.0,0.25,0.481,0.297,0.666,1.0,0.25,0.0,0.131,0.334,0.0,0.25,2.514,0.19705882352941234,0.9859857087464671,0.17527106827916622,1.58622706566616,0.6986713573068501,500,1.1815435767681444,3.8e-05,-6.229,MONITOR
2026-09-16T05:58:53.230499+00:00,37,CAPUSDT,52.5,52.5,23.4,17.5,LONG,MONITOR LONG,exhaustion 0.17<0.50; expansion 0.15<0.40,exhaustion 0.17<0.50; expansion 0.15<0.40,location 0.00<0.60; flow 0.44<0.55; exhaustion 0.00<0.50,MONITOR LONG,LONG,56.3,exhaustion 0.17<0.50,0.9394659798806928,0.1740234374999998,0.5645011058273008,0.4824561403508796,NONE,NO SETUP,0.0,0.0,0.435,0.825,0.155,0.939,0.174,0.565,0.482,0.155,0.0,0.0,0.435,0.825,0.155,0.05663,0.023002927645336763,1.6799292661361598,1.1677891834316847,1.1958234631703872,0.7827122112233373,500,1.276777692083031,-0.00022,-11.126999999999999,MONITOR
2026-09-16T05:58:53.230499+00:00,38,ZHIPUHKDUSDT,52.5,18.5,52.5,17.5,SHORT,MONITOR SHORT,rejection 0.00<0.25; exhaustion 0.32<0.50; expansion 0.21<0.40,location 0.00<0.60; flow 0.36<0.55; exhaustion 0.00<0.50,rejection 0.00<0.25; exhaustion 0.32<0.50; expansion 0.21<0.40,MONITOR SHORT,SHORT,54.2,exhaustion 0.32<0.50; structure 0.00<0.15,1.0,0.3228431171406195,0.6440726132612314,0.0,NONE,NO SETUP,1.0,0.323,0.644,0.0,0.208,0.0,0.0,0.356,0.549,0.208,1.0,0.323,0.644,0.0,0.208,742.08,1.0,0.9397180185433633,0.44188999229129816,0.6706860718282147,0.8377509619477598,500,0.9769582965030241,0.0,10.333,MONITOR
2026-09-16T05:58:53.230499+00:00,39,AVGOUSDT,52.4,17.0,52.4,17.6,SHORT,MONITOR SHORT,flow 0.44<0.55; rejection 0.14<0.25; exhaustion 0.39<0.50,location 0.00<0.60; reclaim 0.08<0.25; exhaustion 0.00<0.50,flow 0.44<0.55; rejection 0.14<0.25; exhaustion 0.39<0.50,MONITOR SHORT,SHORT,52.6,exhaustion 0.39<0.50; flow 0.44<0.55; structure 0.14<0.15,0.9647282542019356,0.39145626273567813,0.44445758250962,0.13577904279992686,NONE,NO SETUP,0.965,0.391,0.444,0.136,0.314,0.0,0.0,0.556,0.077,0.314,0.965,0.391,0.444,0.136,0.314,341.34,0.9865967365967355,0.31222475442663894,0.08611139720012359,1.1664865478367386,0.4702532257161911,500,0.4749399395702382,0.0,-1.367,MONITOR
2026-09-16T05:58:53.230499+00:00,40,MUUUSDT,52.3,16.9,52.3,17.7,SHORT,MONITOR SHORT,flow 0.44<0.55; rejection 0.14<0.25; exhaustion 0.39<0.50,location 0.00<0.60; reclaim 0.04<0.25; exhaustion 0.00<0.50,flow 0.44<0.55; rejection 0.14<0.25; exhaustion 0.39<0.50,MONITOR SHORT,SHORT,52.0,exhaustion 0.39<0.50; flow 0.44<0.55; structure 0.14<0.15,0.9469172174005374,0.39253112531285,0.43860471521314404,0.1410135347812371,NONE,NO SETUP,0.947,0.393,0.439,0.141,0.344,0.0,0.0,0.561,0.035,0.344,0.947,0.393,0.439,0.141,0.344,28.796,0.9798285426122042,1.2233609966175631,0.07161700661990245,1.1855702401999664,0.8043301888465932,500,1.0223083527014871,0.000611,1.22,MONITOR
2026-09-16T05:58:53.230499+00:00,41,GRAMUSDT,52.2,19.5,52.2,17.8,SHORT,MONITOR SHORT,exhaustion 0.30<0.50; expansion 0.12<0.40,location 0.00<0.60; flow 0.14<0.55; exhaustion 0.00<0.50,exhaustion 0.30<0.50; expansion 0.12<0.40,MONITOR SHORT,SHORT,58.0,exhaustion 0.30<0.50,0.7283920811202353,0.3,0.8647095021661702,0.3499999999999944,NONE,NO SETUP,0.728,0.3,0.865,0.35,0.12,0.0,0.0,0.135,1.0,0.12,0.728,0.3,0.865,0.35,0.12,1.3149,0.8967889908256894,0.62102800836318,0.30789490772970163,0.36378601590537063,0.5602194884572973,500,0.7584937997423756,5e-05,-2.114,MONITOR
2026-09-16T05:58:53.230499+00:00,42,NVDAUSDT,52.0,25.9,52.0,18.0,SHORT,MONITOR SHORT,rejection 0.05<0.25; exhaustion 0.41<0.50; expansion 0.15<0.40,location 0.00<0.60; flow 0.43<0.55; exhaustion 0.00<0.50,rejection 0.05<0.25; exhaustion 0.41<0.50; expansion 0.15<0.40,MONITOR SHORT,SHORT,55.0,exhaustion 0.41<0.50; structure 0.05<0.15,0.9833021640395365,0.41303320687429124,0.5656710030453144,0.05219985085758085,NONE,NO SETUP,0.983,0.413,0.566,0.052,0.146,0.0,0.0,0.434,1.0,0.146,0.983,0.413,0.566,0.052,0.146,213.94,0.9936548223350239,0.29215877227955733,0.06004049905426244,0.8335357532239249,0.8437505522765136,500,0.3172487484248885,0.0,0.64,MONITOR
2026-09-16T05:58:53.230499+00:00,43,SOXLUSDT,51.9,16.2,51.9,18.1,SHORT,MONITOR SHORT,flow 0.48<0.55; rejection 0.16<0.25; exhaustion 0.32<0.50,location 0.00<0.60; flow 0.52<0.55; reclaim 0.08<0.25,flow 0.48<0.55; rejection 0.16<0.25; exhaustion 0.32<0.50,MONITOR SHORT,SHORT,52.1,exhaustion 0.32<0.50; flow 0.48<0.55,0.9648775919036331,0.3186170340599526,0.4782309821893148,0.1598984771573667,NONE,NO SETUP,0.965,0.319,0.478,0.16,0.308,0.0,0.0,0.522,0.077,0.308,0.965,0.319,0.478,0.16,0.308,104.94,0.9866534849233806,0.9285007305462587,0.09059215677729211,1.0622151941042437,0.8602653763600362,500,0.975399743595815,0.00075,3.277,MONITOR
2026-09-16T05:58:53.230499+00:00,44,RKLBUSDT,51.4,32.7,51.4,18.6,SHORT,MONITOR SHORT,flow 0.39<0.55; rejection 0.00<0.25; exhaustion 0.35<0.50,location 0.00<0.60; exhaustion 0.00<0.50,flow 0.39<0.55; rejection 0.00<0.25; exhaustion 0.35<0.50,MONITOR SHORT,SHORT,48.6,exhaustion 0.35<0.50; flow 0.39<0.55; structure 0.00<0.15,1.0,0.3546339174614096,0.387486696081225,0.0,NONE,NO SETUP,1.0,0.355,0.387,0.0,0.435,0.0,0.0,0.613,0.925,0.435,1.0,0.355,0.387,0.0,0.435,63.81,1.0,0.49967363658871344,1.9978906703639183,1.3660906458478304,0.9664902805605188,500,1.2013564049677963,0.0,2.4570000000000003,MONITOR
2026-09-16T05:58:53.230499+00:00,45,XAUTUSDT,51.4,13.5,51.4,18.6,SHORT,MONITOR SHORT,flow 0.54<0.55; exhaustion 0.16<0.50; expansion 0.29<0.40,location 0.00<0.60; flow 0.46<0.55; reclaim 0.00<0.25,flow 0.54<0.55; exhaustion 0.16<0.50; expansion 0.29<0.40,MONITOR SHORT,SHORT,52.6,exhaustion 0.16<0.50; flow 0.54<0.55,0.8913333196645589,0.15616947472740442,0.5431720812792296,0.41972386587781907,NONE,NO SETUP,0.891,0.156,0.543,0.42,0.293,0.0,0.0,0.457,0.0,0.293,0.891,0.156,0.543,0.42,0.293,4325.86,0.9587066614725324,0.055521625673201506,0.09865033335140116,0.8871879494887243,0.8053918913149388,500,1.50451034726726,2.3e-05,0.8240000000000001,MONITOR
2026-09-16T05:58:53.230499+00:00,46,AKTUSDT,51.1,51.1,15.0,18.9,LONG,MONITOR LONG,reclaim 0.00<0.25; exhaustion 0.05<0.50; expansion 0.00<0.40,reclaim 0.00<0.25; exhaustion 0.05<0.50; expansion 0.00<0.40,location 0.00<0.60; flow 0.00<0.55; exhaustion 0.00<0.50,MONITOR LONG,LONG,56.4,exhaustion 0.05<0.50; structure 0.00<0.15,1.0,0.05451807228915573,1.0,0.0,NONE,NO SETUP,0.0,0.0,0.0,1.0,0.0,1.0,0.055,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4974,0.0,1.4932849561356014,0.22029904697487981,15.380660859952547,0.2795240289566023,500,0.96477534334532,5e-05,-7.478,MONITOR
2026-09-16T05:58:53.230499+00:00,47,TSMUSDT,51.1,23.9,51.1,18.9,SHORT,MONITOR SHORT,flow 0.47<0.55; rejection 0.00<0.25; exhaustion 0.43<0.50,location 0.00<0.60; flow 0.53<0.55; exhaustion 0.00<0.50,flow 0.47<0.55; rejection 0.00<0.25; exhaustion 0.43<0.50,MONITOR SHORT,SHORT,52.3,exhaustion 0.43<0.50; flow 0.47<0.55; structure 0.00<0.15,1.0,0.42592976319082254,0.4660366069283133,0.0,NONE,NO SETUP,1.0,0.426,0.466,0.0,0.216,0.0,0.0,0.534,0.664,0.216,1.0,0.426,0.466,0.0,0.216,416.43,1.0,0.1512328622060159,0.20136381869233852,1.0987426939765987,0.9402802943397418,500,1.36031048280199,0.0,-1.031,MONITOR
2026-09-16T05:58:53.230499+00:00,48,QCOMUSDT,50.7,27.9,50.7,19.3,SHORT,MONITOR SHORT,flow 0.28<0.55; exhaustion 0.30<0.50,location 0.00<0.60; exhaustion 0.00<0.50,flow 0.28<0.55; exhaustion 0.30<0.50,MONITOR SHORT,SHORT,47.8,exhaustion 0.30<0.50; flow 0.28<0.55,0.9332477535301692,0.3,0.27705865363198856,0.26666666666666083,NONE,NO SETUP,0.933,0.3,0.277,0.267,0.479,0.0,0.0,0.723,0.421,0.479,0.933,0.3,0.277,0.267,0.479,189.47,0.9746341463414643,0.3582056651603612,1.9913693295442587,1.8554451914591918,0.790203724316772,500,0.8874025311108372,0.0,5.412999999999999,MONITOR
2026-09-16T05:58:53.230499+00:00,49,CRWVUSDT,50.6,28.9,50.6,19.4,SHORT,MONITOR SHORT,flow 0.47<0.55; rejection 0.09<0.25; exhaustion 0.37<0.50,location 0.00<0.60; flow 0.53<0.55; exhaustion 0.00<0.50,flow 0.47<0.55; rejection 0.09<0.25; exhaustion 0.37<0.50,MONITOR SHORT,SHORT,52.0,exhaustion 0.37<0.50; flow 0.47<0.55; structure 0.09<0.15,0.9703065845148845,0.36921274124174236,0.47072605991987315,0.0924092409240908,NONE,NO SETUP,0.97,0.369,0.471,0.092,0.22,0.0,0.0,0.529,1.0,0.22,0.97,0.369,0.471,0.092,0.22,81.56,0.9887165021156561,0.6511822826840291,0.407641571540363,1.0845493945004316,0.6781280780875074,500,0.7620120267944694,0.0,-1.936,MONITOR
2026-09-16T05:58:53.230499+00:00,50,MRVLUSDT,50.6,23.5,50.6,19.4,SHORT,MONITOR SHORT,flow 0.50<0.55; rejection 0.00<0.25; exhaustion 0.34<0.50,location 0.00<0.60; flow 0.50<0.55; exhaustion 0.00<0.50,flow 0.50<0.55; rejection 0.00<0.25; exhaustion 0.34<0.50,MONITOR SHORT,SHORT,51.0,exhaustion 0.34<0.50; flow 0.50<0.55; structure 0.00<0.15,1.0,0.33756767612962296,0.5024572504264704,0.0,NONE,NO SETUP,1.0,0.338,0.502,0.0,0.255,0.0,0.0,0.498,0.645,0.255,1.0,0.338,0.502,0.0,0.255,224.88,1.0,0.5656619955773298,0.35759601511009925,0.9932102106728699,0.8479140709351272,500,0.6737505673115568,0.000274,2.176,MONITOR
2026-09-16T05:58:53.230499+00:00,51,TSLAUSDT,50.4,18.6,50.4,19.6,SHORT,MONITOR SHORT,flow 0.29<0.55; exhaustion 0.45<0.50; expansion 0.14<0.40,location 0.00<0.60; reclaim 0.16<0.25; exhaustion 0.00<0.50,flow 0.29<0.55; exhaustion 0.45<0.50; expansion 0.14<0.40,MONITOR SHORT,SHORT,55.3,exhaustion 0.45<0.50; flow 0.29<0.55,0.7969375994731479,0.45030940200070346,0.29241458849418034,0.6389145852605232,NONE,NO SETUP,0.797,0.45,0.292,0.639,0.139,0.0,0.0,0.708,0.155,0.139,0.797,0.45,0.292,0.639,0.139,357.88,0.9228362877997962,0.21015836725806405,0.4999191232965345,1.778106387591723,0.8694684349715694,500,0.5963909315801958,0.0,-0.398,MONITOR
2026-09-16T05:58:53.230499+00:00,52,WDCUSDT,50.4,13.5,50.4,19.6,SHORT,MONITOR SHORT,flow 0.46<0.55; exhaustion 0.30<0.50; expansion 0.18<0.40,location 0.00<0.60; flow 0.54<0.55; reclaim 0.00<0.25,flow 0.46<0.55; exhaustion 0.30<0.50; expansion 0.18<0.40,MONITOR SHORT,SHORT,54.3,exhaustion 0.30<0.50; flow 0.46<0.55,0.8019625334522773,0.3,0.4591868142733446,0.5653478854024477,NONE,NO SETUP,0.802,0.3,0.459,0.565,0.182,0.0,0.0,0.541,0.0,0.182,0.802,0.3,0.459,0.565,0.182,417.13,0.9247457627118654,0.5872268153560217,0.019880823696203632,1.1198090486160086,0.8978651168048611,500,0.7062941171533367,0.0,-3.011,MONITOR
2026-09-16T05:58:53.230499+00:00,53,XTZUSDT,50.0,50.0,26.4,20.0,LONG,MONITOR LONG,flow 0.53<0.55; reclaim 0.00<0.25; exhaustion 0.37<0.50,flow 0.53<0.55; reclaim 0.00<0.25; exhaustion 0.37<0.50,location 0.00<0.60; flow 0.47<0.55; exhaustion 0.00<0.50,MONITOR LONG,LONG,52.5,exhaustion 0.37<0.50; flow 0.53<0.55; structure 0.00<0.15,1.0,0.3744248473915627,0.5268537094536148,0.0,NONE,NO SETUP,0.0,0.0,0.473,1.0,0.131,1.0,0.374,0.527,0.0,0.131,0.0,0.0,0.473,1.0,0.131,0.2454,0.0,1.7822762528191847,0.4503595056458989,1.0772961013266404,0.7576569678600931,500,0.9163794304641562,-2.6e-05,-7.466,MONITOR
2026-09-16T05:58:53.230499+00:00,54,DRAMUSDT,49.9,17.5,49.9,20.1,SHORT,NO EDGE,flow 0.42<0.55; rejection 0.18<0.25; exhaustion 0.38<0.50,location 0.00<0.60; reclaim 0.18<0.25; exhaustion 0.00<0.50,flow 0.42<0.55; rejection 0.18<0.25; exhaustion 0.38<0.50,MONITOR SHORT,SHORT,51.5,exhaustion 0.38<0.50; flow 0.42<0.55,0.9309296864207754,0.3799354168541327,0.4210741187663275,0.17879948914431956,NONE,NO SETUP,0.931,0.38,0.421,0.179,0.218,0.0,0.0,0.579,0.179,0.218,0.931,0.38,0.421,0.179,0.218,55.99,0.9737532808398947,0.6392202003379776,0.21930727269365455,1.244618438945746,0.8107344306532673,500,1.2119052994741173,0.00041,0.901,SKIP
2026-09-16T05:58:53.230499+00:00,55,CBRSUSDT,49.7,21.3,49.7,20.3,SHORT,NO EDGE,flow 0.39<0.55; rejection 0.01<0.25; exhaustion 0.35<0.50,location 0.00<0.60; exhaustion 0.00<0.50; expansion 0.32<0.40,flow 0.39<0.55; rejection 0.01<0.25; exhaustion 0.35<0.50,MONITOR SHORT,SHORT,48.6,exhaustion 0.35<0.50; flow 0.39<0.55; structure 0.01<0.15,0.997650375939845,0.35380678693433687,0.3868907878184309,0.006002143622733985,NONE,NO SETUP,0.998,0.354,0.387,0.006,0.324,0.0,0.0,0.613,0.282,0.324,0.998,0.354,0.387,0.006,0.324,185.51,0.9991071428571411,0.5797047420220713,0.16064673265274393,1.3683495780638366,0.6837496586233326,500,0.899741266960571,0.0,2.328,SKIP
2026-09-16T05:58:53.230499+00:00,56,ARKUSDT,49.4,49.4,28.0,20.6,LONG,NO EDGE,flow 0.51<0.55; reclaim 0.00<0.25; exhaustion 0.30<0.50,flow 0.51<0.55; reclaim 0.00<0.25; exhaustion 0.30<0.50,location 0.00<0.60; flow 0.49<0.55; exhaustion 0.00<0.50,MONITOR LONG,LONG,50.3,exhaustion 0.30<0.50; flow 0.51<0.55; structure 0.00<0.15,1.0,0.3,0.510344191501561,0.0,NONE,NO SETUP,0.0,0.0,0.49,1.0,0.211,1.0,0.3,0.51,0.0,0.211,0.0,0.0,0.49,1.0,0.211,0.1508,0.0,15.07165973185391,0.011323439107441309,1.0290954254939608,0.6244871594196559,500,1.5781288132330717,-1.2e-05,-3.085,SKIP
2026-09-16T05:58:53.230499+00:00,57,BTWUSDT,48.9,48.9,20.3,21.1,LONG,NO EDGE,flow 0.31<0.55; reclaim 0.10<0.25; exhaustion 0.36<0.50,flow 0.31<0.55; reclaim 0.10<0.25; exhaustion 0.36<0.50,location 0.00<0.60; rejection 0.07<0.25; exhaustion 0.00<0.50,MONITOR LONG,LONG,47.3,exhaustion 0.36<0.50; flow 0.31<0.55; structure 0.10<0.15,0.9534969585811858,0.36409236692284075,0.3069456028721028,0.09516959017911415,NONE,NO SETUP,0.0,0.0,0.693,0.069,0.362,0.953,0.364,0.307,0.095,0.362,0.0,0.0,0.693,0.069,0.362,0.7792,0.0176711557391494,5.226132425047919,0.05904941909499759,0.5855167758040938,0.5588040670978343,500,7.201620479098168,5e-05,11.245,SKIP
2026-09-16T05:58:53.230499+00:00,58,ZILUSDT,48.8,48.8,29.9,21.2,LONG,NO EDGE,flow 0.45<0.55; reclaim 0.05<0.25; exhaustion 0.30<0.50,flow 0.45<0.55; reclaim 0.05<0.25; exhaustion 0.30<0.50,location 0.00<0.60; flow 0.55<0.55; exhaustion 0.00<0.50,MONITOR LONG,LONG,48.9,exhaustion 0.30<0.50; flow 0.45<0.55; structure 0.05<0.15,0.9678422124557834,0.3,0.45354976811097786,0.0527803958529683,NONE,NO SETUP,0.0,0.0,0.546,1.0,0.262,0.968,0.3,0.454,0.053,0.262,0.0,0.0,0.546,1.0,0.262,0.00281,0.012219959266802307,2.8006546299229207,0.08680663236055727,0.8791608648759556,0.882227999645092,500,1.1903297591342168,-0.001475,-10.595,SKIP
2026-09-16T05:58:53.230499+00:00,59,UBUSDT,48.6,48.6,22.6,21.4,LONG,NO EDGE,reclaim 0.23<0.25; exhaustion 0.37<0.50; expansion 0.30<0.40,reclaim 0.23<0.25; exhaustion 0.37<0.50; expansion 0.30<0.40,location 0.00<0.60; flow 0.43<0.55; exhaustion 0.09<0.50,MONITOR LONG,LONG,50.0,exhaustion 0.37<0.50,0.730654436922181,0.3678084645522545,0.5727193606592518,0.22688766114180273,NONE,NO SETUP,0.0,0.091,0.427,0.519,0.299,0.731,0.368,0.573,0.227,0.299,0.0,0.091,0.427,0.519,0.299,0.12638,0.10235131396957121,1.6080312722103765,0.1652435964650543,1.2233841098817653,0.7548833394926345,500,1.9994202470982338,5e-05,-2.221,SKIP
2026-09-16T05:58:53.230499+00:00,60,ASTERUSDT,48.5,48.5,26.7,21.5,LONG,NO EDGE,exhaustion 0.09<0.50,exhaustion 0.09<0.50,location 0.00<0.60; flow 0.33<0.55; exhaustion 0.00<0.50,MONITOR LONG,LONG,45.4,exhaustion 0.09<0.50,0.65568125922282,0.091426512968299,0.6661680204001661,0.3389537397319526,NONE,NO SETUP,0.0,0.0,0.334,0.763,0.572,0.656,0.091,0.666,0.339,0.572,0.0,0.0,0.334,0.763,0.572,0.6789,0.13084112149532842,0.8027905039566854,3.2883847874418466,1.5852079213026602,0.757203523447239,500,1.9861012644287357,5e-05,-1.765,SKIP
2026-09-16T05:58:53.230499+00:00,61,AZTECUSDT,48.5,13.3,48.5,21.5,SHORT,NO EDGE,flow 0.54<0.55; exhaustion 0.30<0.50; expansion 0.23<0.40,location 0.00<0.60; flow 0.46<0.55; reclaim 0.05<0.25,flow 0.54<0.55; exhaustion 0.30<0.50; expansion 0.23<0.40,MONITOR SHORT,SHORT,52.3,exhaustion 0.30<0.50; flow 0.54<0.55,0.6512365250475616,0.3,0.5417972916863886,0.5866666666666619,NONE,NO SETUP,0.651,0.3,0.542,0.587,0.225,0.0,0.0,0.458,0.053,0.225,0.651,0.3,0.542,0.587,0.225,0.01268,0.8674698795180734,0.8741258741258732,0.015547583120198915,0.8905761202568493,0.837841684021798,500,1.8205314558168653,5e-05,-8.711,SKIP
2026-09-16T05:58:53.230499+00:00,62,THETAUSDT,48.4,48.4,24.5,21.6,LONG,NO EDGE,reclaim 0.00<0.25; exhaustion 0.30<0.50; expansion 0.06<0.40,reclaim 0.00<0.25; exhaustion 0.30<0.50; expansion 0.06<0.40,location 0.00<0.60; flow 0.43<0.55; exhaustion 0.00<0.50,MONITOR LONG,LONG,51.8,exhaustion 0.30<0.50; structure 0.00<0.15,1.0,0.3,0.5730922516310059,0.0,NONE,NO SETUP,0.0,0.0,0.427,1.0,0.061,1.0,0.3,0.573,0.0,0.061,0.0,0.0,0.427,1.0,0.061,0.1798,0.0,3.1707691127980984,0.07953105579482153,1.2246495881115336,0.7516030141945961,500,1.3591020473938742,0.0001,-7.747999999999999,SKIP
2026-09-16T05:58:53.230499+00:00,63,MOCAUSDT,48.3,48.3,26.4,21.7,LONG,NO EDGE,flow 0.51<0.55; reclaim 0.00<0.25; exhaustion 0.33<0.50,flow 0.51<0.55; reclaim 0.00<0.25; exhaustion 0.33<0.50,location 0.00<0.60; flow 0.49<0.55; exhaustion 0.00<0.50,MONITOR LONG,LONG,50.9,exhaustion 0.33<0.50; flow 0.51<0.55; structure 0.00<0.15,1.0,0.3287962508428203,0.5080252104333197,0.0,NONE,NO SETUP,0.0,0.0,0.492,1.0,0.103,1.0,0.329,0.508,0.0,0.103,0.0,0.0,0.492,1.0,0.103,0.008832,0.0,1.882168335571123,0.007743443837995852,1.0224999989838433,0.6529272352098003,500,1.0268049019579932,5e-05,-8.789,SKIP
2026-09-16T05:58:53.230499+00:00,64,APRUSDT,47.8,22.9,47.8,22.2,SHORT,NO EDGE,rejection 0.08<0.25; exhaustion 0.30<0.50; expansion 0.07<0.40,location 0.00<0.60; flow 0.34<0.55; exhaustion 0.00<0.50,rejection 0.08<0.25; exhaustion 0.30<0.50; expansion 0.07<0.40,MONITOR SHORT,SHORT,52.0,exhaustion 0.30<0.50; structure 0.08<0.15,0.879681619053495,0.3,0.6568748282232153,0.08354646206308698,NONE,NO SETUP,0.88,0.3,0.657,0.084,0.066,0.0,0.0,0.343,1.0,0.066,0.88,0.3,0.657,0.084,0.066,0.15238,0.9542790152403281,1.4956059403478883,0.5571806885715799,0.6472974327457665,0.753060105156169,500,3.1874732701452246,5e-05,4.134,SKIP
2026-09-16T05:58:53.230499+00:00,65,UAIUSDT,47.5,18.7,47.5,22.5,SHORT,NO EDGE,flow 0.47<0.55; rejection 0.00<0.25; exhaustion 0.20<0.50,location 0.00<0.60; flow 0.53<0.55; exhaustion 0.00<0.50,flow 0.47<0.55; rejection 0.00<0.25; exhaustion 0.20<0.50,MONITOR SHORT,SHORT,46.6,exhaustion 0.20<0.50; flow 0.47<0.55; structure 0.00<0.15,1.0,0.19926903006709182,0.46629652046721937,0.0,NONE,NO SETUP,1.0,0.199,0.466,0.0,0.277,0.0,0.0,0.534,0.255,0.277,1.0,0.199,0.466,0.0,0.277,0.35497,1.0,7.559580418925188,0.6014318800070083,1.0979511885786901,0.7845411675262097,500,1.524635971541269,5e-05,-9.638,SKIP
